filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
fig4a,True,0,strong_wolfe,True,5,0.5,100,1.0,2001,0.0055630225688219,14:15
fig4a,True,0,None,True,10,,3,1.0,559,0.0005667068762704,19:40
fig16b,True,1,strong_wolfe,True,10,,3,1.0,642,0.0004621332045644,26:03
fig4a,False,1,strong_wolfe,True,5,1.0,100,1.0,962,0.0011239292798563,15:45
fig16b,True,0,None,False,5,1.0,3,0.01,1229,0.011776678264141,21:10
fig4a,False,0,strong_wolfe,True,10,0.5,10,0.01,1711,0.0020862626843154,34:49
fig4a,False,0,None,True,10,1.0,10,0.01,392,0.0115398205816745,13:26
fig16b,False,1,None,True,5,0.5,100,1.0,2001,0.0021997664589434,13:44
fig16b,False,0,None,True,20,,10,0.01,407,0.0031167790293693,25:17
fig4a,True,0,None,True,40,,10,0.01,213,0.0027911702636629,29:30
fig16b,False,0,strong_wolfe,False,5,,100,0.01,2001,0.0017979575786739,43:16
fig4a,True,0,strong_wolfe,True,40,,100,1.0,234,0.0003135970910079,35:37
fig16b,False,1,strong_wolfe,False,40,0.5,10,1.0,378,0.0002721080963965,23:07
fig16b,False,0,strong_wolfe,False,40,1.0,3,1.0,214,0.0002110691857524,29:09
fig16b,False,1,strong_wolfe,True,40,1.0,3,1.0,199,0.0002259216125821,25:15
fig4a,True,0,None,True,5,0.5,100,0.01,2001,0.0157302059233188,13:21
fig16b,True,1,None,False,40,1.0,100,0.01,284,0.0050513092428445,39:30
fig4a,True,0,None,True,20,0.5,10,1.0,776,0.0006213506567291,26:51
fig4a,True,1,None,True,40,1.0,10,1.0,240,0.0002798151981551,32:55
fig4a,False,0,None,True,40,,10,0.01,167,0.0073394398204982,23:33
fig16b,True,1,strong_wolfe,True,5,,3,1.0,1036,0.0006785201840102,21:44
fig4a,True,1,None,True,20,,3,1.0,478,0.0003723459085449,33:33
fig16b,False,0,strong_wolfe,False,10,1.0,100,0.01,1369,0.0011090447660535,48:10
fig16b,False,0,strong_wolfe,False,20,1.0,3,1.0,345,0.0002998004492837,24:24
fig16b,False,0,None,True,40,1.0,10,1.0,185,0.0002702100900933,25:11
fig16b,True,0,None,True,10,1.0,10,1.0,707,0.0004945623222738,24:25
fig4a,True,0,strong_wolfe,False,40,,3,1.0,262,0.0003112013801001,36:47
fig4a,False,1,None,False,5,1.0,100,0.01,976,0.0225474461913108,16:55
fig16b,False,1,None,False,10,,10,0.01,913,0.0042708292603492,31:48
fig4a,False,0,None,False,40,,10,0.01,355,0.0023097998928278,50:20
fig16b,True,1,None,False,10,,10,0.01,788,0.0062304576858878,27:24
fig16b,True,0,strong_wolfe,False,10,1.0,10,0.01,1431,0.0014208228094503,51:43
fig4a,False,0,None,False,20,1.0,100,0.01,689,0.0023141345009207,48:09
fig4a,False,0,None,False,40,,100,0.01,355,0.0023097998928278,45:27
fig4a,False,1,None,False,10,,100,0.01,387,0.0243429318070411,13:35
fig16b,True,0,strong_wolfe,False,10,1.0,100,1.0,785,0.0004030050185974,27:40
fig16b,False,1,None,True,40,,100,1.0,193,0.0001516532793175,26:59
fig16b,True,1,strong_wolfe,True,10,0.5,3,0.01,2001,0.0019253883510828,39:48
fig16b,False,0,None,False,20,,3,0.01,539,0.0019643825944513,37:28
fig4a,True,1,None,False,40,,100,0.01,413,0.0031058005988597,57:37
fig16b,False,1,strong_wolfe,False,5,0.5,100,1.0,2001,0.0043386346660554,12:55
fig4a,False,1,strong_wolfe,True,20,1.0,100,1.0,374,0.0004078797355759,25:57
fig16b,True,0,strong_wolfe,False,5,,10,0.01,2001,0.001718288520351,40:00
fig16b,False,0,strong_wolfe,False,40,0.5,100,1.0,345,0.0002998004492837,23:36
fig4a,True,0,None,False,5,1.0,3,1.0,1574,0.0028414358384907,26:53
fig16b,False,0,None,True,40,0.5,100,0.01,426,0.0031171657610684,26:36
fig4a,False,0,strong_wolfe,False,40,0.5,100,0.01,898,0.0009698116336949,56:53
fig4a,False,0,None,True,40,,3,1.0,247,0.000305925408611,34:19
fig16b,True,1,None,True,5,1.0,10,1.0,980,0.0007748766220174,16:46
fig16b,False,0,None,True,40,0.5,10,1.0,298,0.0003361584676895,20:51
fig4a,False,1,strong_wolfe,False,20,0.5,3,0.01,1656,0.0015780904795974,53:50
fig16b,True,0,strong_wolfe,False,20,1.0,100,0.01,992,0.000614300428424,1:06:28
fig4a,False,0,None,False,10,0.5,10,1.0,1205,0.0011445377022027,20:49
fig4a,False,0,strong_wolfe,False,20,1.0,10,0.01,898,0.0009698116336949,1:00:40
fig4a,True,0,strong_wolfe,False,5,1.0,100,1.0,1116,0.0011884665582329,18:02
fig16b,False,0,None,True,20,1.0,3,0.01,426,0.0031171657610684,29:52
fig16b,False,0,strong_wolfe,True,20,1.0,100,0.01,756,0.0009572489070706,47:41
fig16b,True,0,None,False,20,0.5,3,0.01,937,0.0046445769257843,32:10
fig16b,True,0,strong_wolfe,False,5,0.5,100,1.0,2001,0.0103581948205828,14:03
fig4a,False,0,strong_wolfe,False,10,1.0,10,0.01,1645,0.0011764857918024,58:35
fig16b,True,1,strong_wolfe,True,20,0.5,100,0.01,1307,0.0011294870637357,45:41
fig16b,True,1,None,False,20,1.0,100,0.01,496,0.0043731871992349,34:31
fig16b,True,0,strong_wolfe,True,40,0.5,3,0.01,866,0.0005422066315077,58:52
fig16b,False,0,None,False,5,,10,0.01,2001,0.0020070823375135,35:05
fig4a,False,0,None,False,40,0.5,100,1.0,423,0.0003923482436221,29:44
fig4a,False,1,None,True,5,0.5,100,0.01,2001,0.0150689939036965,13:14
fig4a,False,1,strong_wolfe,True,40,,3,0.01,432,0.0004776891728397,1:11:45
fig16b,False,1,None,False,20,,100,0.01,483,0.0042599984444677,33:43
fig16b,True,0,None,True,10,1.0,100,1.0,707,0.0004945623222738,24:31
fig4a,True,0,strong_wolfe,False,20,0.5,3,1.0,956,0.0021436584647744,32:54
fig4a,True,0,None,True,20,1.0,3,1.0,412,0.0004152368346694,28:35
fig4a,True,0,strong_wolfe,True,20,1.0,10,0.01,1035,0.0007457310566678,1:10:13
fig16b,True,0,None,True,10,,10,1.0,569,0.0005735663580708,20:07
fig4a,True,1,None,False,5,1.0,3,0.01,52,11.857049942016602,00:36
fig16b,True,1,None,True,5,0.5,100,1.0,2001,0.0042375796474516,13:34
fig4a,False,0,strong_wolfe,False,40,1.0,100,0.01,604,0.0005088982288725,1:18:54
fig4a,True,0,strong_wolfe,False,20,0.5,100,1.0,956,0.0021436584647744,30:42
fig16b,True,1,strong_wolfe,False,5,1.0,100,1.0,1275,0.00086581351934,22:19
fig16b,False,1,strong_wolfe,True,10,0.5,10,1.0,873,0.001122377696447,15:22
fig4a,False,1,strong_wolfe,True,10,,10,0.01,1148,0.0010666468879207,47:16
fig4a,False,1,strong_wolfe,True,20,0.5,3,1.0,582,0.0006445369217544,20:14
fig4a,True,0,strong_wolfe,True,20,,3,1.0,338,0.0003580971970222,26:22
fig16b,True,0,None,True,10,,100,1.0,569,0.0005735663580708,20:02
fig4a,False,0,None,True,20,0.5,3,1.0,644,0.000645438209176,20:44
fig16b,False,1,strong_wolfe,False,5,0.5,10,0.01,2001,0.0246903430670499,21:58
fig16b,True,1,strong_wolfe,True,20,,100,1.0,382,0.0003752552147489,29:45
fig16b,True,1,strong_wolfe,True,5,0.5,100,1.0,2001,0.0036940746940672,13:52
fig4a,True,0,strong_wolfe,False,10,,100,0.01,1308,0.001516870339401,54:23
fig4a,True,1,strong_wolfe,False,20,0.5,3,1.0,764,0.0006028153584338,26:54
fig4a,False,0,strong_wolfe,True,20,0.5,3,1.0,604,0.0005790098803117,20:36
fig16b,False,0,strong_wolfe,True,5,0.5,10,1.0,1730,0.0028449425008147,12:09
fig4a,True,0,None,False,40,,3,0.01,404,0.0093230148777365,55:53
fig4a,True,1,strong_wolfe,False,10,,100,0.01,1598,0.0013940578792244,1:08:02
fig4a,True,1,strong_wolfe,False,40,,100,1.0,294,0.0003003165475092,41:00
fig4a,False,1,strong_wolfe,False,40,0.5,100,1.0,440,0.0004769249644596,30:45
fig4a,True,0,None,True,10,0.5,3,1.0,1020,0.0012002702569589,17:09
fig4a,False,1,None,False,40,,3,0.01,335,0.011301452293992,41:38
fig16b,True,1,None,False,5,1.0,3,1.0,1116,0.0008746791281737,19:09
fig4a,True,0,None,True,40,1.0,10,0.01,227,0.0080340923741459,31:30
fig16b,True,1,None,True,5,,100,1.0,952,0.0008466899162158,16:48
fig16b,True,0,None,False,5,1.0,3,1.0,1135,0.00116434879601,19:41
fig4a,False,1,strong_wolfe,True,10,,100,1.0,514,0.0006099195452407,20:42
fig16b,True,1,None,True,40,1.0,100,1.0,246,0.0003892688837368,34:16
fig4a,False,1,None,False,40,1.0,10,1.0,268,0.0003181646752636,33:38
fig4a,False,0,strong_wolfe,False,10,1.0,100,1.0,767,0.0005319131887517,26:53
fig16b,True,1,None,False,10,0.5,10,0.01,2001,0.0055325520224869,34:21
fig4a,False,1,None,False,20,1.0,100,0.01,268,0.0210862159729003,18:50
fig4a,True,1,None,False,5,0.5,3,1.0,2001,0.0132387317717075,13:25
fig16b,False,0,strong_wolfe,True,10,,100,0.01,989,0.0013796520652249,40:34
fig16b,False,0,None,True,10,,10,1.0,438,0.0004910556017421,15:02
fig4a,False,0,None,True,40,0.5,10,1.0,396,0.0004345187335275,27:39
fig4a,True,0,strong_wolfe,False,40,1.0,100,1.0,278,0.0003133979043923,38:11
fig16b,False,1,strong_wolfe,False,5,0.5,3,1.0,2001,0.0043386346660554,13:47
fig4a,True,1,strong_wolfe,False,40,0.5,3,0.01,1117,0.0010627701412886,1:16:59
fig4a,True,1,strong_wolfe,True,10,1.0,100,1.0,650,0.0005369415739551,22:21
fig4a,False,0,strong_wolfe,False,40,,3,0.01,502,0.0004824391799047,1:17:09
fig16b,True,1,None,True,20,0.5,100,0.01,942,0.0022075513843446,28:59
fig4a,False,0,None,True,5,,3,1.0,960,0.0009085918427444,16:44
fig16b,True,1,None,False,5,,10,0.01,2001,0.002247825730592,35:11
fig4a,False,0,strong_wolfe,False,40,,100,0.01,502,0.0004824391799047,1:22:32
fig4a,False,0,None,False,10,1.0,100,0.01,1398,0.0023179636336863,42:25
fig4a,False,1,None,True,10,1.0,100,0.01,374,0.008911564014852,13:05
fig16b,False,0,None,False,20,0.5,10,0.01,1198,0.001872181543149,41:13
fig16b,False,1,strong_wolfe,True,5,,10,1.0,933,0.0005618339637294,19:43
fig16b,False,1,strong_wolfe,True,40,0.5,10,1.0,333,0.0002821669913828,20:52
fig16b,True,1,strong_wolfe,True,10,0.5,100,0.01,2001,0.0019253883510828,39:11
fig4a,False,1,strong_wolfe,False,10,0.5,3,0.01,2001,0.0091952849179506,38:56
fig4a,False,1,strong_wolfe,False,5,,100,1.0,1100,0.0011587375774979,23:16
fig4a,False,0,strong_wolfe,True,5,1.0,10,0.01,1711,0.0020862626843154,34:47
fig4a,False,0,None,True,40,1.0,10,1.0,252,0.0003065314667765,30:58
fig4a,True,0,None,False,40,0.5,3,0.01,341,0.016953594982624,21:47
fig4a,True,0,strong_wolfe,False,20,1.0,100,0.01,866,0.0010214494541287,54:00
fig16b,False,1,strong_wolfe,False,20,0.5,10,0.01,1472,0.0013864113716408,48:40
fig16b,True,1,strong_wolfe,True,10,0.5,100,1.0,908,0.000758217589464,15:45
fig4a,True,1,None,True,10,1.0,10,0.01,453,0.009211097843945,15:54
fig4a,True,0,None,False,40,,3,1.0,298,0.000325352535583,41:07
fig4a,True,1,None,False,20,1.0,3,1.0,489,0.0003923785698134,34:31
fig4a,True,0,strong_wolfe,False,20,1.0,10,1.0,490,0.0004475120222195,34:00
fig16b,False,1,strong_wolfe,False,40,1.0,100,0.01,571,0.0004052947915624,1:07:36
fig4a,False,0,strong_wolfe,False,40,1.0,3,1.0,251,0.0003298980591353,34:29
fig4a,True,0,strong_wolfe,False,20,,3,0.01,868,0.000571493350435,1:14:11
fig4a,True,0,None,True,40,,3,0.01,213,0.0027911702636629,29:20
fig4a,True,1,None,False,10,,3,1.0,694,0.0005691757542081,24:16
fig16b,False,1,strong_wolfe,True,20,,10,0.01,839,0.0003842169826384,1:09:12
fig4a,False,0,None,True,40,,100,1.0,247,0.000305925408611,33:54
fig4a,False,1,strong_wolfe,False,5,0.5,100,1.0,2001,0.0134635483846068,13:37
fig16b,True,0,strong_wolfe,False,40,,3,1.0,242,0.0001845076913014,36:17
fig4a,False,0,None,False,40,,100,1.0,252,0.0002930787450168,32:06
fig4a,False,0,strong_wolfe,True,5,1.0,100,0.01,1711,0.0020862626843154,34:39
fig4a,False,1,strong_wolfe,True,20,,10,0.01,683,0.0006934680859558,58:38
fig16b,False,1,strong_wolfe,False,20,,10,1.0,343,0.0002619237930048,25:52
fig16b,True,1,None,True,20,0.5,3,0.01,942,0.0022075513843446,30:24
fig4a,False,0,None,True,5,0.5,10,1.0,1456,0.0095555437728762,08:47
fig16b,True,1,None,True,20,1.0,10,0.01,503,0.0030796080827713,35:18
fig16b,False,0,None,False,20,1.0,3,1.0,360,0.0003463881148491,23:11
fig16b,True,1,None,False,40,0.5,100,1.0,380,0.0002609659568406,26:24
fig4a,False,1,None,True,40,0.5,3,0.01,204,0.0088925901800394,14:08
fig4a,False,1,strong_wolfe,False,10,1.0,100,1.0,813,0.0005847840220667,28:21
fig16b,True,1,strong_wolfe,False,10,0.5,10,0.01,2001,0.0045841075479984,38:46
fig4a,True,0,strong_wolfe,True,10,1.0,100,1.0,629,0.0005852638860233,20:06
fig4a,False,1,strong_wolfe,True,20,1.0,10,0.01,811,0.0007443661452271,55:31
fig4a,False,0,strong_wolfe,False,5,0.5,10,0.01,2001,0.0452272705733776,21:34
fig4a,True,1,None,True,10,1.0,3,0.01,453,0.009211097843945,15:52
fig4a,True,1,strong_wolfe,False,10,0.5,100,1.0,1171,0.0012670534197241,20:39
fig4a,False,0,strong_wolfe,False,5,0.5,100,0.01,2001,0.0452272705733776,21:58
fig16b,False,0,strong_wolfe,True,10,,3,1.0,503,0.0004839480679947,20:23
fig4a,True,1,strong_wolfe,False,5,,10,1.0,252,0.0401114411652088,06:19
fig16b,False,1,strong_wolfe,True,40,1.0,3,0.01,564,0.0003110650577582,1:10:53
fig16b,True,1,None,True,10,,10,1.0,632,0.0005770858842879,22:01
fig16b,True,1,None,True,20,1.0,3,0.01,503,0.0030796080827713,34:44
fig16b,True,0,None,True,40,,100,0.01,299,0.0044956523925065,41:39
fig4a,True,1,strong_wolfe,False,40,,3,0.01,550,0.0006925613852217,1:31:30
fig16b,False,1,None,True,5,,100,1.0,648,0.0009140990441665,11:21
fig4a,False,0,strong_wolfe,False,5,0.5,3,1.0,2001,0.0172318778932094,13:02
fig4a,False,0,None,False,10,1.0,3,0.01,1398,0.0023179636336863,44:14
fig4a,False,0,None,False,20,1.0,3,0.01,689,0.0023141345009207,46:55
fig4a,False,0,None,False,20,0.5,100,1.0,747,0.0005522705614566,25:17
fig4a,True,0,strong_wolfe,False,10,0.5,3,0.01,2001,0.0047697988338768,39:47
fig4a,False,1,strong_wolfe,True,10,0.5,3,1.0,962,0.0011239292798563,16:51
fig4a,False,1,strong_wolfe,True,5,,3,0.01,1818,0.0018447921611368,40:13
fig16b,False,1,strong_wolfe,False,10,0.5,100,0.01,2001,0.0032533165067434,38:53
fig4a,False,1,None,True,5,1.0,3,1.0,1795,0.002524736104533,30:55
fig4a,True,0,None,False,40,0.5,3,1.0,423,0.0004525319382082,29:18
fig4a,False,1,None,False,20,1.0,100,1.0,424,0.0004469058476388,29:20
fig4a,False,1,strong_wolfe,False,40,,3,0.01,546,0.00050438469043,1:29:35
fig16b,True,0,strong_wolfe,True,10,0.5,10,0.01,1830,0.0015937227290123,36:42
fig4a,True,1,strong_wolfe,True,20,1.0,100,0.01,1016,0.0007970941951498,1:10:25
fig4a,True,1,None,True,5,0.5,10,1.0,1671,0.0056375679560005,11:18
fig16b,False,1,strong_wolfe,True,20,0.5,100,0.01,1079,0.0016053571598604,37:35
fig16b,True,0,None,False,20,1.0,100,1.0,358,0.0002992058580275,25:00
fig4a,False,0,None,True,5,0.5,3,1.0,1456,0.0095555437728762,09:08
fig4a,True,1,None,False,20,0.5,100,1.0,627,0.0005607771454378,21:38
fig16b,False,1,strong_wolfe,False,5,1.0,100,0.01,2001,0.0032533165067434,38:58
fig16b,False,1,None,True,40,,10,1.0,193,0.0001516532793175,24:07
fig4a,True,1,strong_wolfe,False,40,1.0,100,0.01,826,0.0015171373961493,1:49:40
fig4a,True,0,None,True,40,0.5,10,1.0,412,0.0004152368346694,28:17
fig4a,False,0,None,True,40,0.5,10,0.01,294,0.0073424209840595,20:19
fig16b,False,1,None,False,5,1.0,3,1.0,1051,0.0008314757142215,18:11
fig4a,True,0,None,False,40,0.5,100,1.0,423,0.0004525319382082,29:26
fig16b,True,0,None,False,5,0.5,3,1.0,2001,0.0042809154838323,13:51
fig4a,False,0,strong_wolfe,True,10,,100,0.01,1042,0.0011589534115046,40:33
fig16b,True,0,None,True,40,,10,0.01,299,0.0044956523925065,42:34
fig4a,True,1,strong_wolfe,True,20,0.5,3,1.0,650,0.0005369415739551,22:15
fig16b,False,0,strong_wolfe,False,5,0.5,100,0.01,2001,0.024417070671916,19:07
fig16b,False,1,strong_wolfe,True,10,0.5,100,1.0,873,0.001122377696447,14:12
fig16b,True,1,None,True,10,,3,1.0,632,0.0005770858842879,22:21
fig16b,True,0,None,True,5,0.5,10,0.01,2001,0.0150616941973567,13:37
fig4a,True,1,strong_wolfe,True,40,,10,0.01,387,0.0005550265777856,1:01:54
fig4a,False,0,strong_wolfe,False,20,0.5,100,1.0,767,0.0005319131887517,26:59
fig4a,True,0,None,False,5,1.0,100,0.01,1740,0.0109154554083943,29:40
fig16b,True,0,None,True,10,0.5,10,1.0,1175,0.0009395654778927,20:16
fig4a,True,1,None,True,20,0.5,10,0.01,453,0.009211097843945,15:38
fig4a,True,0,strong_wolfe,True,40,1.0,3,0.01,509,0.0006637392216362,1:07:37
fig4a,False,1,strong_wolfe,False,40,0.5,3,0.01,982,0.0011310221161693,1:07:11
fig4a,True,1,None,True,5,0.5,100,0.01,2001,0.0206132102757692,13:41
fig16b,False,1,None,False,5,0.5,100,1.0,1953,0.0044474150054156,13:06
fig16b,False,1,strong_wolfe,False,5,1.0,10,0.01,2001,0.0032533165067434,38:31
fig16b,False,0,None,True,40,,100,0.01,229,0.0031093945726752,29:21
fig16b,True,1,None,True,10,,100,0.01,704,0.0037939820904284,25:05
fig16b,False,0,strong_wolfe,True,10,,100,1.0,503,0.0004839480679947,20:12
fig4a,True,0,strong_wolfe,False,10,0.5,10,1.0,1116,0.0011884665582329,19:40
fig4a,True,1,None,False,40,1.0,100,0.01,215,0.0119020165875554,30:11
fig4a,True,0,None,False,10,1.0,3,0.01,845,0.0137589201331138,25:57
fig16b,False,0,strong_wolfe,False,20,1.0,100,1.0,345,0.0002998004492837,24:03
fig16b,True,1,strong_wolfe,False,5,1.0,100,0.01,2001,0.0045841075479984,38:50
fig16b,True,0,None,True,10,0.5,100,0.01,1605,0.0029679310973733,25:45
fig4a,False,0,None,False,5,0.5,3,1.0,2001,0.0147442203015089,13:31
fig16b,False,0,None,False,10,0.5,10,1.0,1151,0.0007761272136121,19:47
fig16b,True,1,strong_wolfe,False,20,,10,0.01,830,0.0006337740342132,1:10:34
fig16b,False,0,None,False,40,,100,1.0,214,0.0002677482261788,27:31
fig16b,True,1,None,True,10,0.5,10,1.0,980,0.0007748766220174,17:09
fig16b,True,0,None,False,10,1.0,10,1.0,740,0.0004887222894467,25:26
fig16b,False,0,strong_wolfe,True,10,1.0,10,1.0,572,0.0005052651977166,20:04
fig16b,False,0,None,True,20,1.0,3,1.0,298,0.0003361584676895,20:58
fig16b,True,0,None,True,10,0.5,100,1.0,1175,0.0009395654778927,20:18
fig16b,False,1,strong_wolfe,True,40,,100,1.0,185,0.0002211405953858,28:22
fig4a,True,0,strong_wolfe,False,5,1.0,100,0.01,2001,0.0047697988338768,38:48
fig4a,True,1,strong_wolfe,False,40,0.5,3,1.0,426,0.0004116639320272,29:41
fig4a,False,0,None,False,5,1.0,3,0.01,2001,0.0133737297728657,31:43
fig16b,True,1,strong_wolfe,False,20,0.5,100,1.0,774,0.0005100793787278,27:15
fig16b,True,0,strong_wolfe,False,5,0.5,3,0.01,2001,0.0245103687047958,22:02
fig16b,False,1,None,False,10,0.5,10,1.0,1051,0.0008314757142215,17:51
fig4a,True,1,strong_wolfe,True,10,1.0,3,1.0,650,0.0005369415739551,22:56
fig16b,True,1,strong_wolfe,True,5,,100,0.01,1657,0.0015775052597746,36:02
fig16b,False,1,strong_wolfe,True,40,,3,1.0,185,0.0002211405953858,28:04
fig16b,False,1,strong_wolfe,True,20,0.5,100,1.0,598,0.0003746904840227,20:43
fig4a,False,1,None,True,40,,100,1.0,699,0.0002041038387687,1:36:13
fig4a,False,1,None,True,20,,100,1.0,609,0.0013475178275257,42:21
fig16b,True,0,None,False,40,,3,0.01,372,0.0017957939999178,52:10
fig16b,True,0,None,True,40,0.5,3,0.01,571,0.0018067936180159,39:57
fig16b,True,0,None,True,20,,10,1.0,343,0.0003625146637205,23:52
fig4a,False,1,None,False,20,,10,0.01,257,0.0210850704461336,17:59
fig4a,False,0,strong_wolfe,False,20,1.0,3,0.01,898,0.0009698116336949,1:01:16
fig16b,True,0,None,False,20,,10,1.0,386,0.0002973960654344,26:48
fig4a,False,0,strong_wolfe,False,20,0.5,100,0.01,1645,0.0011764857918024,58:10
fig16b,True,0,None,False,20,0.5,100,0.01,937,0.0046445769257843,32:40
fig16b,False,0,None,False,40,,100,0.01,315,0.0016265125013887,35:49
fig16b,False,0,strong_wolfe,False,20,,10,0.01,720,0.0005386582342907,1:00:45
fig4a,True,0,None,True,5,0.5,3,1.0,2001,0.0035072511527687,13:40
fig4a,True,0,None,False,40,0.5,10,0.01,341,0.016953594982624,23:52
fig4a,False,1,strong_wolfe,False,40,0.5,10,0.01,982,0.0011310221161693,1:06:57
fig4a,True,0,None,True,20,1.0,100,0.01,348,0.0082924664020538,22:30
fig4a,True,0,strong_wolfe,False,5,0.5,100,1.0,2001,0.0093068024143576,13:54
fig4a,True,0,strong_wolfe,False,20,1.0,3,0.01,866,0.0010214494541287,58:56
fig4a,False,0,strong_wolfe,True,10,0.5,3,1.0,1022,0.0010005768854171,17:38
fig16b,True,0,strong_wolfe,False,20,0.5,3,0.01,1431,0.0014208228094503,50:27
fig16b,False,0,strong_wolfe,True,20,0.5,10,0.01,1019,0.0016789648216217,36:25
fig4a,True,0,None,True,20,0.5,100,1.0,776,0.0006213506567291,26:57
fig16b,True,0,strong_wolfe,False,5,1.0,100,0.01,2001,0.0042141918092966,38:23
fig16b,True,1,None,True,20,0.5,10,1.0,658,0.0006318690138868,22:57
fig4a,True,0,strong_wolfe,True,10,0.5,10,0.01,2001,0.0024621074553579,40:11
fig4a,False,0,None,False,10,0.5,3,1.0,1205,0.0011445377022027,20:41
fig16b,False,0,None,False,10,1.0,10,1.0,606,0.0005274261930026,19:13
fig16b,True,0,None,False,10,0.5,100,1.0,1135,0.00116434879601,19:27
fig4a,False,0,None,True,10,1.0,100,0.01,392,0.0115398205816745,11:48
fig16b,True,0,strong_wolfe,False,5,1.0,3,1.0,1210,0.0009424024028703,21:12
fig4a,False,0,strong_wolfe,False,5,,100,0.01,2001,0.0056804683990776,44:01
fig16b,False,0,strong_wolfe,True,20,0.5,3,0.01,1019,0.0016789648216217,36:15
fig4a,True,1,strong_wolfe,False,10,,100,1.0,692,0.0005029696039855,28:17
fig16b,True,0,None,False,10,1.0,3,0.01,937,0.0046445769257843,29:10
fig4a,False,0,None,True,40,1.0,3,0.01,170,0.0073395567014813,23:40
fig4a,False,0,None,True,20,,3,0.01,282,0.0073422095738351,19:39
fig4a,True,1,strong_wolfe,True,5,0.5,3,1.0,2001,0.0036333615425974,14:18
fig4a,False,0,strong_wolfe,False,20,0.5,10,0.01,1645,0.0011764857918024,58:49
fig4a,False,1,strong_wolfe,False,40,0.5,3,1.0,440,0.0004769249644596,30:20
fig16b,False,0,strong_wolfe,True,5,,100,0.01,1587,0.00199103099294,31:29
fig16b,False,0,strong_wolfe,False,20,0.5,100,1.0,590,0.0004391729598864,20:42
fig4a,True,0,None,False,10,1.0,10,1.0,912,0.0005505393492057,31:46
fig4a,False,0,None,True,20,0.5,3,0.01,392,0.0115398205816745,13:23
fig16b,True,1,None,True,40,0.5,3,1.0,368,0.000415116752265,25:37
fig4a,True,0,None,True,10,0.5,10,0.01,918,0.0072715240530669,15:47
fig16b,True,1,strong_wolfe,True,40,,100,0.01,549,0.000328644469846,1:30:21
fig4a,True,1,strong_wolfe,True,20,0.5,10,0.01,1285,0.0012511090608313,45:45
fig16b,False,0,strong_wolfe,True,40,0.5,10,0.01,756,0.0009572489070706,51:26
fig4a,False,1,None,True,20,,10,0.01,197,0.0088903727009892,13:54
fig16b,True,0,strong_wolfe,True,5,1.0,3,0.01,1830,0.0015937227290123,37:20
fig4a,False,1,None,False,5,1.0,3,1.0,1319,0.0011312325950711,22:40
fig4a,True,0,None,False,20,0.5,3,0.01,845,0.0137589201331138,27:15
fig16b,True,0,strong_wolfe,True,5,0.5,10,0.01,2001,0.0044757667928934,23:04
fig16b,False,1,None,True,5,,10,1.0,648,0.0009140990441665,11:22
fig16b,False,1,None,True,40,0.5,100,0.01,390,0.0040466026403009,27:04
fig16b,False,0,None,False,10,1.0,3,1.0,606,0.0005274261930026,18:46
fig16b,True,0,None,False,5,,100,0.01,1556,0.0047340299934148,24:51
fig4a,False,0,None,False,10,,10,0.01,1263,0.0023174697998911,43:38
fig4a,False,1,None,True,5,0.5,100,1.0,2001,0.042787916958332,13:20
fig4a,False,0,strong_wolfe,True,20,1.0,3,0.01,797,0.0006895798142068,53:43
fig4a,True,1,None,False,20,0.5,10,0.01,713,0.0159321445971727,24:41
fig16b,False,1,strong_wolfe,True,10,,10,1.0,527,0.0003494917182251,21:20
fig16b,False,1,strong_wolfe,True,5,0.5,3,0.01,2001,0.0039436011575162,22:55
fig16b,False,0,strong_wolfe,False,10,,100,1.0,522,0.0004143222176935,20:42
fig16b,False,0,strong_wolfe,False,20,0.5,10,0.01,1369,0.0011090447660535,43:20
fig4a,True,0,None,True,5,,10,0.01,946,0.0059857303276658,16:33
fig4a,False,0,strong_wolfe,True,5,1.0,3,1.0,1022,0.0010005768854171,17:36
fig16b,True,1,None,False,20,,3,1.0,356,0.0002772929146885,24:50
fig16b,False,1,None,False,40,0.5,100,0.01,505,0.0042611020617187,34:39
fig16b,False,1,None,False,10,0.5,10,0.01,2001,0.0058290469460189,34:32
fig4a,False,1,strong_wolfe,True,20,0.5,100,0.01,1251,0.0013118953211233,43:21
fig16b,False,1,None,True,10,1.0,100,1.0,531,0.0003820703714154,18:29
fig4a,True,0,None,False,10,,100,1.0,758,0.0006758864037692,26:40
fig16b,True,1,None,False,40,0.5,10,0.01,496,0.0043731871992349,34:34
fig4a,True,1,strong_wolfe,True,5,0.5,10,1.0,2001,0.0036333615425974,14:27
fig16b,False,1,None,True,10,1.0,10,0.01,766,0.0040487349033355,26:39
fig16b,True,1,None,False,10,0.5,10,1.0,1116,0.0008746791281737,17:41
fig16b,False,0,strong_wolfe,False,10,0.5,100,0.01,2001,0.0028477245941758,39:01
fig16b,True,1,strong_wolfe,True,40,0.5,100,1.0,434,0.0004356613208074,27:54
fig16b,False,1,strong_wolfe,True,10,,10,0.01,933,0.0015430022031068,38:36
fig4a,False,1,strong_wolfe,False,10,,3,0.01,1475,0.0013968617422506,1:01:26
