index,filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
0,fig16b,False,1,strong_wolfe,False,40,40.0,100,0.3,258,0.0002399176737526,847.6313955783844
0,fig16b,False,1,strong_wolfe,False,40,20.0,100,1.0,383,0.0002656879951246,651.6664760112762
0,fig16b,False,0,strong_wolfe,False,40,,100,1.1,197,0.0002090363996103,1759.1212565898895
0,fig16b,False,1,strong_wolfe,False,5,,100,0.03,1779,0.0017288669478148,1076.8120682239532
0,fig16b,False,0,strong_wolfe,False,20,10.0,100,0.1,1001,0.0006413553492166,858.393096446991
0,fig16b,False,1,strong_wolfe,False,20,20.0,100,1.1,383,0.0002878780069295,1337.8632216453552
0,fig16b,False,1,strong_wolfe,False,10,10.0,100,0.5,689,0.0004639032413251,1489.4987676143646
0,fig16b,False,0,strong_wolfe,False,5,,100,0.03,1741,0.001400296925567,1056.4341332912445
0,fig4a,False,1,strong_wolfe,False,20,20.0,100,0.9,445,0.0005012022447772,1861.0703904628756
0,fig4a,False,0,strong_wolfe,False,40,20.0,100,0.3,494,0.0004141500103287,852.2335476875305
0,fig16b,False,1,strong_wolfe,False,5,5.0,100,0.03,2001,0.0024379389360547,1009.7232654094696
0,fig16b,False,1,strong_wolfe,False,5,5.0,100,0.5,1291,0.0007559897494502,1504.2031495571136
0,fig16b,False,0,strong_wolfe,False,40,40.0,100,0.03,444,0.0003062646428588,1768.7078394889832
0,fig4a,False,1,strong_wolfe,False,5,2.0,100,0.3,2001,0.0242959260940551,488.7850878238678
0,fig4a,False,0,strong_wolfe,False,5,,100,0.1,1596,0.0012838386464864,1187.2963700294497
0,fig4a,False,1,strong_wolfe,False,5,5.0,100,0.5,1358,0.0015429898630827,1642.2407884597778
0,fig4a,False,1,strong_wolfe,False,20,20.0,100,0.03,956,0.0006962743937037,1623.8720502853394
0,fig4a,False,0,strong_wolfe,False,20,,100,1.0,390,0.0003875398542732,976.2257988452913
0,fig4a,False,1,strong_wolfe,False,20,,100,0.1,582,0.0005004914710298,1212.3738522529602
0,fig16b,False,1,strong_wolfe,False,20,10.0,100,0.3,770,0.0005052388878539,660.4607956409454
0,fig16b,False,0,strong_wolfe,False,40,20.0,100,0.9,353,0.0003017299168277,1375.6013600826263
0,fig4a,False,1,strong_wolfe,False,5,5.0,100,0.1,1991,0.0015252656303346,1014.5641906261444
0,fig16b,False,0,strong_wolfe,False,10,10.0,100,0.01,1374,0.0011850687442347,1614.605501651764
0,fig16b,False,1,strong_wolfe,False,20,,100,0.5,378,0.0002924816217273,1511.1114950180054
0,fig16b,False,1,strong_wolfe,False,20,,100,1.1,342,0.0002779540081974,1368.3979992866516
0,fig16b,False,1,strong_wolfe,False,40,20.0,100,0.1,623,0.0003982130147051,1245.3398883342743
0,fig16b,False,0,strong_wolfe,False,20,10.0,100,0.01,1374,0.0011850687442347,1576.4655685424805
0,fig4a,False,0,strong_wolfe,False,20,20.0,100,0.03,763,0.0009024160099215,1659.3859648704529
0,fig4a,False,0,strong_wolfe,False,10,,100,1.0,706,0.000476105720736,930.4850940704346
0,fig4a,False,1,strong_wolfe,False,5,,100,2.0,214,0.0440489761531353,139.68402290344238
0,fig4a,False,0,strong_wolfe,False,20,10.0,100,1.0,788,0.0005361441872082,730.44162774086
0,fig16b,False,1,strong_wolfe,False,20,,100,0.03,697,0.0004405299841891,1346.6177916526794
0,fig4a,False,1,strong_wolfe,False,10,10.0,100,0.5,888,0.0006806510500609,1795.120599746704
0,fig16b,False,0,strong_wolfe,False,10,10.0,100,0.03,1194,0.0009872942464426,1095.5502910614014
0,fig4a,False,0,strong_wolfe,False,5,,100,2.0,406,0.0199000556021928,245.80767726898196
0,fig4a,False,0,strong_wolfe,False,5,,100,1.1,304,0.0240786485373973,482.8110117912293
0,fig16b,False,1,strong_wolfe,False,20,20.0,100,0.9,390,0.0002892236516345,1382.5499653816223
0,fig4a,False,0,strong_wolfe,False,20,,100,0.01,734,0.0009882014710456,1930.2959282398224
0,fig16b,False,0,strong_wolfe,False,5,,100,0.5,974,0.0006838356493972,1355.7951741218567
0,fig4a,False,1,strong_wolfe,False,40,,100,0.5,307,0.0003322090778965,2654.661084651947
0,fig16b,False,0,strong_wolfe,False,40,40.0,100,0.01,534,0.0003722889814525,1612.3282885551453
