index,filename,seed,loss,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,synth_loss,synth_duration
0,fig16d,1,1.193469301166479,5,2.0,10,3.0,101,0.2032456994056701,36.728947162628174
0,fig4a,0,0.19110585115926948,10,10.0,3,1.0,101,0.0315693728625774,112.11349368095398
0,fig16b,1,0.05255543961752508,5,,3,1.0,101,0.010873538441956,69.88307619094849
0,fig16d,1,0.8818394633549929,10,,300,1.0,83,0.1499560177326202,142.97384405136108
0,fig4a,1,0.323257057660472,5,5.0,10,3.0,101,0.0519290417432785,65.08854579925537
0,fig16d,1,0.8818394633549929,10,5.0,300,1.0,101,0.1499560177326202,96.07848048210144
0,fig4a,1,0.0065769163489221094,40,,100,3.0,101,0.0008897122461348,606.2025175094604
0,fig4a,0,0.027047163493425223,40,20.0,100,1.0,101,0.0035828773397952,272.5648455619812
0,fig16b,0,0.0056628575905115965,40,20.0,300,1.0,101,0.0008968948386609,310.35957050323486
0,fig16d,0,0.7846695698745881,20,,300,0.3,81,0.128443956375122,202.2908334732056
0,fig16d,0,1.2329280450821016,40,,3,0.3,63,0.2174546271562576,121.16322350502014
0,fig4a,0,0.23837064336317365,5,,30,3.0,101,0.0393949411809444,75.24529075622559
0,fig16b,0,0.03165581972839159,20,10.0,10,0.3,101,0.0044121192768216,125.11596250534058
0,fig4a,1,0.029364148948874114,40,40.0,3,3.0,101,0.0042257448658347,469.762086391449
0,fig16b,1,0.031102960761718156,10,10.0,100,0.3,101,0.0040448820218443,134.11569905281067
0,fig16d,1,0.8210297411126672,5,5.0,10,3.0,101,0.1321858167648315,67.78464460372925
0,fig16b,1,0.016146713793041653,10,,10,1.0,101,0.0023342119529843,130.07890725135803
0,fig4a,1,0.3510290152429753,5,5.0,100,0.3,101,0.0550891198217868,66.88352394104004
0,fig16b,1,0.027573604863781017,10,,3,0.3,101,0.0042702015489339,137.60412073135376
0,fig16d,0,0.8436700371747674,20,10.0,3,1.0,101,0.1369622349739074,124.00620722770692
0,fig4a,0,0.14342437390071244,20,10.0,30,0.3,101,0.0216310806572437,125.21241283416748
0,fig4a,1,0.2135674289264076,5,,300,3.0,101,0.0359574705362319,87.379709482193
0,fig16b,1,0.0037613658300318744,40,40.0,30,0.3,101,0.000567327835597,496.48501896858215
0,fig16d,0,0.782036465424442,20,,30,1.0,72,0.1277888268232345,146.7658224105835
0,fig4a,0,0.13361333721508864,20,10.0,30,3.0,101,0.0210619829595088,120.963547706604
0,fig16b,0,0.10159508599625114,5,5.0,100,0.3,101,0.0170534793287515,62.42428135871887
0,fig4a,0,0.0650504374583579,40,20.0,10,0.3,101,0.008997444063425,231.8922374248505
0,fig16d,1,0.8831258216382596,5,5.0,100,3.0,101,0.1453315615653991,72.37270927429199
0,fig16d,0,0.8476769882855016,5,,30,0.3,101,0.1407306492328643,71.88127970695496
0,fig16d,1,1.1540090820005189,10,5.0,3,0.3,101,0.2031270116567611,62.215583086013794
0,fig16d,1,0.7771067008258518,20,10.0,10,1.0,101,0.1276943534612655,134.96934032440186
0,fig16b,0,0.01822355936753916,20,10.0,10,1.0,101,0.0025324637535959,115.73239421844482
0,fig16d,1,0.8086877069473544,40,20.0,100,3.0,79,0.1316309422254562,144.90733170509338
0,fig16b,0,0.08309899225057504,10,5.0,3,3.0,101,0.015245764516294,65.72893166542053
0,fig4a,1,0.13907264060025132,10,,10,0.3,101,0.0220619160681962,128.54940819740295
0,fig16b,1,0.018326546012028617,20,10.0,30,1.0,101,0.0025639270897954,123.88803577423096
0,fig16d,0,0.9099953746501124,20,,10,0.3,77,0.1517175436019897,162.3004207611084
0,fig16d,1,0.9821139540914381,40,,3,3.0,58,0.1653893589973449,124.89653253555298
